"STATE","STATENAME","ST_CASE","VEH_NO","PVE_FORMS","PNUMOCCS","PNUMOCCSNAME","PDAY","PDAYNAME","PMONTH","PMONTHNAME","PHOUR","PHOURNAME","PMINUTE","PMINUTENAME","PHARM_EV","PHARM_EVNAME","PMAN_COLL","PMAN_COLLNAME","PTYPE","PTYPENAME","PHIT_RUN","PHIT_RUNNAME","PREG_STAT","PREG_STATNAME","POWNER","POWNERNAME","PMAKE","PMAKENAME","PMODEL","PMAK_MOD","PBODYTYP","PBODYTYPNAME","PMODYEAR","PMODYEARNAME","PVIN","PVINNAME","PVIN_1","PVIN_2","PVIN_3","PVIN_4","PVIN_5","PVIN_6","PVIN_7","PVIN_8","PVIN_9","PVIN_10","PVIN_11","PVIN_12","PTRAILER","PTRAILERNAME","PMCARR_I1","PMCARR_I1NAME","PMCARR_I2","PMCARR_I2NAME","PMCARR_ID","PMCARR_IDNAME","PGVWR","PGVWRNAME","PV_CONFIG","PV_CONFIGNAME","PCARGTYP","PCARGTYPNAME","PHAZ_INV","PHAZ_INVNAME","PHAZPLAC","PHAZPLACNAME","PHAZ_ID","PHAZ_IDNAME","PHAZ_CNO","PHAZ_CNONAME","PHAZ_REL","PHAZ_RELNAME","PBUS_USE","PBUS_USENAME","PSP_USE","PSP_USENAME","PEM_USE","PEM_USENAME","PUNDERIDE","PUNDERIDENAME","PIMPACT1","PIMPACT1NAME","PVEH_SEV","PVEH_SEVNAME","PTOWED","PTOWEDNAME","PM_HARM","PM_HARMNAME","PVEH_SC1","PVEH_SC1NAME","PVEH_SC2","PVEH_SC2NAME","PFIRE","PFIRENAME","PDEATHS","PTRLR1VIN","PTRLR1VINNAME","PTRLR2VIN","PTRLR2VINNAME","PTRLR3VIN","PTRLR3VINNAME"
48,"Texas",483366,3,1,0,"None",28,28,11,"November",23,"11:00pm-11:59pm",53,53,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",48,"Texas",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",58,"Infiniti",37,"Infiniti G25/G35/G37",4,"4-door sedan, hardtop",2008,2008,"JNKBV61E98M2","JNKBV61E98M2","J","N","K","B","V",6,1,"E",9,8,"M",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",4,"Functional Damage",3,"Towed Not Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
48,"Texas",483366,4,1,0,"None",28,28,11,"November",23,"11:00pm-11:59pm",53,53,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",48,"Texas",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",421,"Chevrolet Fullsize Blazer/Tahoe",15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2008,2008,"1GNFK13048J1","1GNFK13048J1",1,"G","N","F","K",1,3,0,4,8,"J",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",4,"Functional Damage",3,"Towed Not Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
48,"Texas",483374,2,1,1,1,22,22,3,"March",1,"1:00am-1:59am",10,10,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",48,"Texas",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",82,"Freightliner",881,"Freightliner Medium/Heavy - CBE",62,"Single-unit straight truck or Cab-Chassis (GVWR range 19,501 to 26,000 lbs.)",2019,2019,"3ALACWFB5KDK","3ALACWFB5KDK",3,"A","L","A","C","W","F","B",5,"K","D","K",0,"No Trailing Units",88,"None",888888888,"None",88888888888,"None",2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",97,"Other",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",3,"3 Clock Point",4,"Functional Damage",3,"Towed Not Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490010,2,1,1,1,11,11,2,"February",14,"2:00pm-2:59pm",33,33,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",6,"California",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",82,"Freightliner",881,"Freightliner Medium/Heavy - CBE",66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2013,2013,"3AKJGLDR7DSB","3AKJGLDR7DSB",3,"A","K","J","G","L","D","R",7,"D","S","B",1,"One Trailing Unit",57,"US DOT",3053945,3053945,573053945,573053945,3,"26,001 lbs. or more",6,"Truck Tractor/Semi-Trailer",1,"Van/Enclosed Box",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,888888888888,"Not Reported",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490014,2,1,0,"None",7,7,2,"February",16,"4:00pm-4:59pm",1,1,30,"Utility Pole/Light Support",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",49,"Utah",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",52,"Mitsubishi",47,"Mitsubishi Outlander (For 2003-2018 only.  For model years 2019 on, see 52-404.)",6,"Station Wagon (excluding van and truck based)",2018,2018,"JA4AZ3A30JZ0","JA4AZ3A30JZ0","J","A",4,"A","Z",3,"A",3,0,"J","Z",0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490018,2,1,1,1,6,6,2,"February",5,"5:00am-5:59am",53,53,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",6,"California",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",84,"International Harvester/Navistar",881,"International Harvester/Navistar Medium/Heavy - CBE",66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2010,2010,"3HSCUAPR4AN1","3HSCUAPR4AN1",3,"H","S","C","U","A","P","R",4,"A","N",1,1,"One Trailing Unit",57,"US DOT",2791675,2791675,572791675,572791675,3,"26,001 lbs. or more",6,"Truck Tractor/Semi-Trailer",1,"Van/Enclosed Box",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",63,"Left-Back Side",0,"No Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,888888888888,"Not Reported",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490105,2,1,2,2,17,17,8,"August",2,"2:00am-2:59am",55,55,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",49,"Utah",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",12,"Ford",481,"Ford F-Series pickup",34,"Light Pickup",1996,1996,"1FTHX26F3TEB","1FTHX26F3TEB",1,"F","T","H","X",2,6,"F",3,"T","E","B",0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",8,"8 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",1,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490116,2,1,0,"None",31,31,8,"August",1,"1:00am-1:59am",0,0,38,"Fence",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",49,"Utah",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",481,"Chevrolet C, K, R, V-series pickup/Silverado",39,"Unknown (pickup style) light conventional truck type",2002,2002,"2GCEC19T4213","2GCEC19T4213",2,"G","C","E","C",1,9,"T",4,2,1,3,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",8,"Not Reported",5,"Not Towed",14,"Parked Motor Vehicle",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490116,3,1,0,"None",31,31,8,"August",1,"1:00am-1:59am",0,0,38,"Fence",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",49,"Utah",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",7,"Dodge",20,"Dodge Neon",4,"4-door sedan, hardtop",2002,2002,"1B3ES46C52D5","1B3ES46C52D5",1,"B",3,"E","S",4,6,"C",5,2,"D",5,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",8,"Not Reported",5,"Not Towed",14,"Parked Motor Vehicle",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490116,4,1,0,"None",31,31,8,"August",1,"1:00am-1:59am",0,0,38,"Fence",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",49,"Utah",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",49,"Toyota",32,"Toyota Corolla",4,"4-door sedan, hardtop",2005,2005,"1NXBR32E75Z4","1NXBR32E75Z4",1,"N","X","B","R",3,2,"E",7,5,"Z",4,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",8,"Not Reported",5,"Not Towed",14,"Parked Motor Vehicle",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490145,2,1,0,"None",15,15,9,"September",15,"3:00pm-3:59pm",19,19,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",49,"Utah",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",98,"Other Make",999,"Other Make Unknown (OTHER MAKE)",99,"Unknown body type",2019,2019,"4YDF24C23392","4YDF24C23392",4,"Y","D","F",2,4,"C",2,3,3,9,2,9,"Unknown",99,"Reported as Unknown",999999999,"Reported as Unknown",99999999999,"Reported as Unknown",9,"Reported as Unknown",99,"Reported as Unknown",99,"Reported as Unknown",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",99,"Reported as Unknown",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490195,2,1,0,"None",25,25,11,"November",14,"2:00pm-2:59pm",58,58,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",17,"Illinois",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",51,"Volvo",881,"Volvo Medium/Heavy - CBE",66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2010,2010,"4V4NC9TG2AN2","4V4NC9TG2AN2",4,"V",4,"N","C",9,"T","G",2,"A","N",2,1,"One Trailing Unit",57,"US DOT",3296087,3296087,573296087,573296087,3,"26,001 lbs. or more",6,"Truck Tractor/Semi-Trailer",3,"Flatbed",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",4,"Functional Damage",3,"Towed Not Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,888888888888,"Not Reported",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490221,2,1,0,"None",7,7,6,"June",0,"0:00am-0:59am",7,7,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",49,"Utah",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",35,"Nissan/Datsun",43,"Nissan/Datsun Sentra",4,"4-door sedan, hardtop",2014,2014,"3N1AB7AP7EY3","3N1AB7AP7EY3",3,"N",1,"A","B",7,"A","P",7,"E","Y",3,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",9,"9 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490223,2,1,0,"None",7,7,10,"October",20,"8:00pm-8:59pm",25,25,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",49,"Utah",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",12,"Ford",37,"Ford Focus",5,"5-door/4-door hatchback",2015,2015,"1FADP3K21FL3","1FADP3K21FL3",1,"F","A","D","P",3,"K",2,1,"F","L",3,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",9,"9 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
49,"Utah",490223,3,1,0,"None",7,7,10,"October",20,"8:00pm-8:59pm",25,25,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",49,"Utah",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",35,"Nissan/Datsun",43,"Nissan/Datsun Sentra",4,"4-door sedan, hardtop",2015,2015,"3N1AB7AP8FY2","3N1AB7AP8FY2",3,"N",1,"A","B",7,"A","P",8,"F","Y",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",9,"9 Clock Point",4,"Functional Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
50,"Vermont",500026,2,1,0,"None",4,4,10,"October",15,"3:00pm-3:59pm",12,12,45,"Working Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",4,"Working Motor Vehicle (highway construction, maintenance, utility only)",0,"No",50,"Vermont",3,"Vehicle Registered as Business/Company/Government Vehicle",35,"Nissan/Datsun",472,"Nissan/Datsun Frontier (1998 on)",34,"Light Pickup",2018,2018,"1N6BD0CT4JN7","1N6BD0CT4JN7",1,"N",6,"B","D",0,"C","T",4,"J","N",7,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",22,"Public Utility",0,"Not Applicable",0,"No Underride or Override Noted",1,"1 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
50,"Vermont",500033,4,3,0,"None",24,24,10,"October",10,"10:00am-10:59am",2,2,12,"Motor Vehicle In-Transport",1,"Front-to-Rear",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",33,"New Hampshire",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",23,"GMC",481,"GMC C, K, R, V-series pickup/     Sierra",34,"Light Pickup",2008,2008,"1GTEK19018Z1","1GTEK19018Z1",1,"G","T","E","K",1,9,0,1,8,"Z",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
51,"Virginia",510146,2,2,0,"None",24,24,3,"March",21,"9:00pm-9:59pm",15,15,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",51,"Virginia",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",2,"Jeep / Kaiser-Jeep / Willys- Jeep",405,"Jeep / Kaiser-Jeep / Willys- Jeep Liberty",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2006,2006,"1J4GL48K56W2","1J4GL48K56W2",1,"J",4,"G","L",4,8,"K",5,6,"W",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",7,"7 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
51,"Virginia",510188,2,1,0,"None",11,11,4,"April",5,"5:00am-5:59am",44,44,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",51,"Virginia",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",55,"Hyundai",35,"Hyundai Elantra",5,"5-door/4-door hatchback",2016,2016,"KMHD35LH8GU2","KMHD35LH8GU2","K","M","H","D",3,5,"L","H",8,"G","U",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",7,"7 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
51,"Virginia",510188,3,1,0,"None",11,11,4,"April",5,"5:00am-5:59am",44,44,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",51,"Virginia",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",481,"Chevrolet C, K, R, V-series pickup/Silverado",34,"Light Pickup",2008,2008,"2GCEC19C9813","2GCEC19C9813",2,"G","C","E","C",1,9,"C",9,8,1,3,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",7,"7 Clock Point",8,"Not Reported",3,"Towed Not Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
51,"Virginia",510188,4,1,0,"None",11,11,4,"April",5,"5:00am-5:59am",44,44,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",51,"Virginia",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",49,"Toyota",46,"Toyota Prius *",4,"4-door sedan, hardtop",2005,2005,"JTDKB20UX570","JTDKB20UX570","J","T","D","K","B",2,0,"U","X",5,7,0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",8,"8 Clock Point",8,"Not Reported",3,"Towed Not Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
